"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"12914",22813,"Amanita abrupta Peck",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,0,0,110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13490",9764,"Amanita abrupta Peck",38.2143,80.9455,80.9286,38.1974,"WN",38.20585,-80.93705,0,0,109,131,37,8018,281,-70,351,208,0,208,0,1171,132,78,15,348,250,348,250,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,73.1218872070312,19.1574230194092,0,2,2,1,1,1,1,1,0.830946683883667,0
"1277",245405,"Amanita aestivalis Singer ex Singer",40.8107,76.0411,75.9883,40.7835,"WN",40.7971,-76.0147,0,0,86,113,31,8777,270,-91,361,175,-19,196,-31,1212,121,78,13,351,251,336,256,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.8389129638672,8.6865873336792,0,2,2,1,1,1,1,1,1.0576000213623,0
"1437",244091,"Amanita aestivalis Singer ex Singer",41.2392,75.8184,75.8077,41.2275,"WN",41.23335,-75.81305,0,0,79,112,30,8857,263,-99,362,169,-28,189,-39,1074,108,65,16,320,209,314,210,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.7522354125977,8.8282642364502,0,2,1,1,2,1,1,1,1.38940024375916,0
"2850",213040,"Amanita aestivalis Singer ex Singer",41.2907,76.0778,76.0419,41.2651,"WN",41.2779,-76.05985,0,0,84,114,31,8853,270,-94,364,174,-23,194,-34,1014,106,60,18,310,192,302,192,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.4782485961914,8.70295143127441,0,2,1,1,1,1,1,1,2.64796590805054,0
"2948",268430,"Amanita aestivalis Singer ex Singer",46.8186,90.8355,90.8092,46.8035,"WN",46.81105,-90.82235,0,0,46,115,26,10560,257,-170,427,169,-98,175,-98,804,104,23,38,293,101,289,101,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,12.1376647949219,1.18331098556519,0,7,7,7,7,7,7,7,0.442299991846085,85.6126937866211
"2971",211552,"Amanita aestivalis Singer ex Singer",40.052,77.2775,77.2455,40.0349,"WN",40.04345,-77.2615,0,0,101,112,31,8829,285,-74,359,148,-16,212,-16,1077,105,74,11,302,232,285,232,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,89.4660034179688,8.77069664001465,0,2,2,1,1,1,1,1,1.10389995574951,0
"2988",211621,"Amanita aestivalis Singer ex Singer",41.4465,75.2926,75.2606,41.4298,"WN",41.43815,-75.2766,0,0,74,119,31,8912,259,-113,372,163,-34,184,-46,1084,109,71,13,311,226,299,228,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2851638793945,8.48723602294922,0,2,1,1,2,1,1,1,1.26698446273804,3.92379999160767
"2989",211525,"Amanita aestivalis Singer ex Singer",41.4465,75.2926,75.2606,41.4298,"WN",41.43815,-75.2766,0,0,74,119,31,8912,259,-113,372,163,-34,184,-46,1084,109,71,13,311,226,299,228,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2851638793945,8.48723602294922,0,2,1,1,2,1,1,1,1.26698446273804,3.92379999160767
"3060",210787,"Amanita aestivalis Singer ex Singer",41.2392,75.8184,75.8077,41.2275,"WN",41.23335,-75.81305,0,0,79,112,30,8857,263,-99,362,169,-28,189,-39,1074,108,65,16,320,209,314,210,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.7522354125977,8.8282642364502,0,2,1,1,2,1,1,1,1.38940024375916,0
"3368",237804,"Amanita aestivalis Singer ex Singer",41.2971,76.3181,76.2861,41.2804,"WN",41.28875,-76.3021,0,0,82,115,31,8838,269,-96,365,172,-36,192,-36,982,107,57,20,307,181,296,181,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.5804672241211,8.90973281860352,0,2,2,1,1,1,1,1,0.460312455892563,0
"4642",180228,"Amanita aestivalis Singer ex Singer",41.1394,76.1631,76.1444,41.1251,"WN",41.13225,-76.15375,0,0,90,117,31,8898,280,-88,368,181,-16,202,-28,1022,107,61,17,311,196,302,197,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.5393371582031,8.71901798248291,0,2,2,1,1,1,1,1,1.91149985790253,0
"4663",202020,"Amanita aestivalis Singer ex Singer",40.9891,76.3837,76.3612,40.9717,"WN",40.9804,-76.37245,0,0,91,117,31,8889,280,-88,368,181,-15,202,-28,1051,111,63,17,318,203,306,205,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,87.2140274047852,8.61094856262207,0,2,2,1,1,1,1,1,0.732199966907501,0
"4900",175188,"Amanita aestivalis Singer ex Singer",39.1109,86.4665,86.4288,39.0773,"NN",39.0941,-86.44765,0,0,117,120,32,8959,300,-68,368,209,-4,228,-4,1100,121,68,18,336,225,310,225,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,86.6241226196289,8.5205774307251,0,1,1,1,1,1,1,1,2.84508538246155,1.98329997062683
"5043",172745,"Amanita aestivalis Singer ex Singer",41.3839,76.0695,76.0086,41.3393,"WN",41.3616,-76.03905,0,0,79,112,30,8850,264,-98,362,169,-28,189,-39,1019,106,61,18,310,193,302,193,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,87.2440948486328,8.60348129272461,0,2,2,1,1,1,1,1,2.53670001029968,0
"5172",171196,"Amanita aestivalis Singer ex Singer",41.3337,75.7623,75.7249,41.3133,"WN",41.3235,-75.7436,0,0,85,113,30,8993,274,-94,368,177,-23,198,-34,1021,103,62,16,304,200,299,200,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.9543533325195,8.84814643859863,0,2,1,1,1,1,1,1,1.15853881835938,0
"5414",169058,"Amanita aestivalis Singer ex Singer",38.5327,78.155,78.1463,38.5265,"WN",38.5296,-78.15065,0,0,124,133,36,8258,304,-59,363,208,13,227,13,1062,103,69,13,300,214,300,214,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,58.6909523010254,26.4375152587891,0,3,2,1,1,1,1,1,1.1201000213623,0
"5450",168465,"Amanita aestivalis Singer ex Singer",39.3577,86.3516,86.347,39.3511,"WN",39.3544,-86.3493,0,0,114,118,31,9147,299,-74,373,208,-10,227,-10,1060,116,65,18,324,214,301,214,2,4,100,1,8,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,75.0097122192383,7.37641143798828,0,1,1,3,1,1,1,3,1.21219992637634,0
"6741",142235,"Amanita aestivalis Singer ex Singer",39.5058,80.151,80.1461,39.5039,"WN",39.50485,-80.14855,0,0,108,130,36,8415,290,-71,361,194,-5,213,-5,1090,114,69,16,326,226,323,226,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,88.8027267456055,8.73487281799316,0,2,2,1,1,1,1,1,2.36950421333313,0
"6877",139723,"Amanita aestivalis Singer ex Singer",41.2392,75.8184,75.8077,41.2275,"WN",41.23335,-75.81305,0,0,79,112,30,8857,263,-99,362,169,-28,189,-39,1074,108,65,16,320,209,314,210,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.7522354125977,8.8282642364502,0,2,1,1,2,1,1,1,1.38940024375916,0
"6893",140549,"Amanita aestivalis Singer ex Singer",43.4295,70.6525,70.5794,43.3827,"WN",43.4061,-70.61595,0,0,81,120,30,9205,277,-111,388,37,189,197,-42,1155,131,80,14,346,246,250,292,2,4,100,1,NA,NA,NA,NA,NA,0,24,49,38,13,9,1.49,0.96,3.62,5,65,16,10,4.4,0,0,0,0.1,18,56,32,12,11,1.51,1.29,0.96,5.4,59,12,13,0.8,0,0,0,0.1,86.9930877685547,9.9444637298584,0,2,2,1,2,1,1,1,1.92662835121155,0
"6908",139402,"Amanita aestivalis Singer ex Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"11558",49658,"Amanita aestivalis Singer ex Singer",41.7791,72.2216,72.1706,41.7429,"WN",41.761,-72.1961,0,0,90,121,32,8780,278,-96,374,48,-16,201,-27,1198,114,85,7,321,280,292,287,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,87.0736999511719,8.56480026245117,0,3,3,1,1,1,1,1,3.99945545196533,0
"11634",49794,"Amanita aestivalis Singer ex Singer",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"12805",23561,"Amanita aestivalis Singer ex Singer",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,0,0,110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"14380",3101,"Amanita alba sensu auct. calif.",38.0375,122.751,122.7,37.9832,"WN",38.01035,-122.7255,0,0,131,112,56,3271,239,40,199,95,169,173,90,1039,219,2,90,565,13,18,558,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,74.3958511352539,19.8488845825195,0,1,1,1,1,1,1,1,0.941999971866608,0
"3620",206154,"Amanita albemarlensis Tulloss & Kudzma nom. prov.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"3621",206153,"Amanita albemarlensis Tulloss & Kudzma nom. prov.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"3623",206151,"Amanita albemarlensis Tulloss & Kudzma nom. prov.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"3624",206150,"Amanita albemarlensis Tulloss & Kudzma nom. prov.",38.0606,78.6089,78.53,37.989,"WN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"1235",245530,"Amanita albiceps Y. Lamoureux nom. prov.",44.5828,73.989,73.948,44.5544,"WN",44.5686,-73.9685,0,0,50,116,28,9954,250,-154,404,162,-72,173,-84,954,111,55,20,297,175,295,185,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.8857345581055,8.93976497650146,0,3,2,2,1,1,1,2,0.15529827773571,0
"525",255093,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.6973,80.3372,80.3219,42.6651,"WN",42.6812,-80.32955,0,0,82,94,26,9184,265,-88,353,155,-31,197,-39,959,91,62,11,254,209,245,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3794801235199,1.76195812225342,0,7,7,7,7,7,7,7,2.08200001716614,75.9804000854492
"829",250423,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",41.6039,83.8829,83.8052,41.5159,"WN",41.5599,-83.84405,0,0,95,112,29,9564,289,-90,379,214,-19,214,-33,849,92,45,21,262,157,262,160,1,4,100,1,NA,NA,NA,NA,NA,0,4,81,9,10,12,1.59,1.41,0.57,6.2,32,5,89,4.3,0,0,3,0.1,4,70,9,21,10,1.46,1.46,0.3,6.1,22,5,81,4.3,0,0,3,0.1,40.9603881835938,3.8719494342804,0,1,1,1,1,1,1,1,2.33660006523132,0
"1066",247805,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",43.2253,79.7794,79.7545,43.2099,"WN",43.2176,-79.76695,0,0,85,95,26,9315,273,-85,358,195,-30,203,-36,828,84,52,12,231,175,225,183,1,4,100,1,NA,NA,NA,NA,NA,0,4,88,7,5,13,1.7,1.44,0.4,6.5,31,3,86,2.1,0.1,0,2,0.1,4,83,7,10,12,1.59,1.5,0.26,6.6,40,4,100,4.7,3.1,0,6,0.1,4.76040363311768,2.43501472473145,0,1,1,1,1,1,1,1,52.0705986022949,14.0267992019653
"3241",209257,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.8216,80.1496,80.1493,42.8209,"WN",42.82125,-80.14945,0,0,80,93,26,9205,263,-89,352,153,-33,196,-40,949,91,63,11,250,211,241,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,3.277423620224,1.8922483921051,0,1,1,1,1,1,1,1,12.2870006561279,58.7079963684082
"5017",172895,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",35.028,83.1661,83.1593,34.9863,"WN",35.00715,-83.1627,0,0,119,131,41,6871,274,-44,318,41,170,204,27,1941,198,142,8,525,448,473,501,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,80.2436904907227,15.2732372283936,0,2,2,2,1,1,1,2,0.199997097253799,0
"5053",172450,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.6973,80.3372,80.3219,42.6651,"WN",42.6812,-80.32955,0,0,82,94,26,9184,265,-88,353,155,-31,197,-39,959,91,62,11,254,209,245,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3794801235199,1.76195812225342,0,7,7,7,7,7,7,7,2.08200001716614,75.9804000854492
"5367",169279,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",41.0847,80.0687,80.0461,41.0522,"WN",41.06845,-80.0574,0,0,87,125,33,8796,276,-95,371,176,-31,196,-31,1034,112,59,17,316,202,315,202,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,81.8130874633789,8.12409400939941,0,2,2,1,1,1,1,1,4.46869993209839,0
"7103",137988,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"9034",97820,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"9137",96386,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",33.9647,84.3657,84.3611,33.9602,"WN",33.96245,-84.3634,0,0,152,125,38,7327,310,-13,323,71,158,244,55,1362,151,87,16,410,277,321,380,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,26.4398097991943,2.6006863117218,0,3,2,1,1,1,1,1,70.9316177368164,0
"9648",80010,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"10375",70127,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.5912,72.2343,72.2218,42.5887,"WN",42.58995,-72.22805,0,0,74,129,32,9405,275,-128,403,191,-40,191,-53,1098,100,77,8,294,247,294,254,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,87.2294769287109,8.58012390136719,0,3,3,1,1,1,1,1,2.84752607345581,0.99019992351532
"11609",49266,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",38.0062,80.9879,80.9038,37.9617,"WN",37.98395,-80.94585,0,0,97,123,36,7886,262,-78,340,176,-10,194,-10,1159,130,80,14,343,251,338,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.6190719604492,8.91352844238281,0,2,2,1,1,1,1,1,0.458824723958969,0
"11757",47681,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",38.0062,80.9879,80.9038,37.9617,"WN",37.98395,-80.94585,0,0,97,123,36,7886,262,-78,340,176,-10,194,-10,1159,130,80,14,343,251,338,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.6190719604492,8.91352844238281,0,2,2,1,1,1,1,1,0.458824723958969,0
"11800",47451,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,0,0,82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"12875",23125,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",41.4695,76.0899,76.0378,41.4144,"WN",41.44195,-76.06385,0,0,75,111,30,8856,260,-101,361,166,-42,186,-42,1014,106,60,18,309,191,300,191,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.3282699584961,8.88492965698242,0,2,2,1,1,1,1,1,0.773024141788483,0
"13007",22059,"Amanita albocreata (G.F. Atk.) E.-J. Gilbert",37.9629,81.2446,81.1924,37.9236,"WN",37.94325,-81.2185,0,0,107,125,36,7928,275,-69,344,186,-1,205,-1,1134,130,78,15,337,247,332,247,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,83.1975631713867,8.18353652954102,0,2,2,1,1,1,1,1,8.60691452026367,0
"5276",170381,"Amanita alpinicola Cripps and J. Lindgr. nom. prov.",38.6925,120.016,120,38.6765,"WN",38.6845,-120.008,0,0,36,129,43,5996,204,-91,295,-19,115,117,-30,1158,194,15,69,542,64,69,511,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,87.5207595825195,10.2754402160645,2,3,2,2,1,1,1,2,0.203799992799759,0
