"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"912",249756,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"1172",246315,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"1245",245468,"Amanita sect. Vaginatae sensu Zhu L. Yang",44.442,74.2629,74.2432,44.4312,"NN",44.4366,-74.25305,0,0,45,120,29,9869,245,-159,404,157,-76,167,-87,1014,115,59,18,313,191,309,201,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,89.5098190307617,8.74017429351807,0,3,2,2,1,1,1,2,0.46220001578331,0
"1367",244674,"Amanita sect. Vaginatae sensu Zhu L. Yang",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"1368",244669,"Amanita sect. Vaginatae sensu Zhu L. Yang",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"1434",244114,"Amanita sect. Vaginatae sensu Zhu L. Yang",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"1439",244060,"Amanita sect. Vaginatae sensu Zhu L. Yang",40.3214,74.8824,74.8453,40.2926,"NN",40.307,-74.86385,0,0,112,115,32,8688,297,-62,359,215,-2,223,-2,1158,123,74,13,335,251,329,251,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"2708",216104,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.0785,78.8102,78.7397,42.0353,"NN",42.0569,-78.77495,0,0,62,117,31,8870,250,-118,368,171,-47,171,-57,1170,124,68,16,339,224,339,240,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9786911010742,8.94890880584717,0,2,2,1,1,1,1,1,0.0673081949353218,0
"2710",216093,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.0785,78.8102,78.7397,42.0353,"NN",42.0569,-78.77495,0,0,62,117,31,8870,250,-118,368,171,-47,171,-57,1170,124,68,16,339,224,339,240,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9786911010742,8.94890880584717,0,2,2,1,1,1,1,1,0.0673081949353218,0
"3315",208826,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5318,90.5473,90.5073,38.5118,"NN",38.5218,-90.5273,0,0,126,127,32,9342,318,-75,393,125,-1,242,-1,995,105,51,19,293,186,269,186,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"3316",208825,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5318,90.5473,90.5073,38.5118,"NN",38.5218,-90.5273,0,0,126,127,32,9342,318,-75,393,125,-1,242,-1,995,105,51,19,293,186,269,186,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"3333",208795,"Amanita sect. Vaginatae sensu Zhu L. Yang",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"3355",208568,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"4626",179833,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"4717",187738,"Amanita sect. Vaginatae sensu Zhu L. Yang",34.7031,112.144,112.112,34.6847,"NN",34.6939,-112.128,0,0,88,153,45,6752,272,-64,336,173,114,179,8,671,97,14,44,239,67,200,199,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,89.4622573852539,10.2159099578857,0,1,1,4,1,1,1,4,0.0794999971985817,0
"5344",169570,"Amanita sect. Vaginatae sensu Zhu L. Yang",39.6544,74.6592,74.6356,39.6352,"NN",39.6448,-74.6474,0,0,120,114,32,8327,297,-50,347,220,134,226,11,1111,115,78,12,311,257,306,260,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,89.6605224609375,8.79909420013428,0,3,3,1,1,1,1,1,0.767199993133545,0
"5477",168118,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.8306,90.2313,90.2289,37.8295,"NN",37.83005,-90.2301,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"5482",168077,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5333,90.59,90.5727,38.5044,"NN",38.51885,-90.58135,0,0,125,128,32,9321,318,-77,395,125,-2,241,-2,995,106,51,19,294,185,268,185,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"5486",168034,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.5333,90.59,90.5727,38.5044,"NN",38.51885,-90.58135,0,0,125,128,32,9321,318,-77,395,125,-2,241,-2,995,106,51,19,294,185,268,185,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"5547",167196,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.3793,90.1783,90.119,38.2999,"NN",38.3396,-90.14865,0,0,127,120,31,9326,316,-69,385,222,1,243,1,1006,105,52,18,294,193,271,193,2,4,100,1,8,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,14.7269477844238,2.57152843475342,0,1,1,2,1,1,1,1,2.32289981842041,0
"7081",138163,"Amanita sect. Vaginatae sensu Zhu L. Yang",38.7,90.73,90.7,38.68,"NN",38.69,-90.715,0,0,123,127,32,9364,315,-81,396,217,-6,238,-6,971,108,47,21,297,171,270,171,2,2,100,1,NA,NA,NA,NA,NA,0,3,36,39,25,9,1.37,1.41,1.29,5.7,51,17,84,15.3,0,0,2,0.1,4,31,35,34,5,1.31,1.39,0.51,6.9,62,25,94,22.6,4.4,0,2,0.1,40.418212890625,6.96850919723511,0,1,1,1,1,1,1,1,4.62739992141724,0
"7245",136754,"Amanita sect. Vaginatae sensu Zhu L. Yang",37.8437,90.2846,90.2012,37.7962,"NN",37.81995,-90.2429,0,0,125,131,33,9035,316,-71,387,125,3,238,3,1088,115,59,18,323,213,285,213,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,57.6301231384277,5.84680080413818,0,1,1,1,1,1,1,1,0.306100010871887,0
"8154",111538,"Amanita sect. Vaginatae sensu Zhu L. Yang",49.3525,123.038,123.006,49.338,"NN",49.34525,-123.022,0,0,90,79,32,5528,224,-16,240,27,161,161,22,1454,228,40,53,637,147,147,590,2,2,100,1,NA,NA,NA,NA,NA,0,4,33,45,22,9,1.38,1.2,3.71,5.5,33,18,34,3.1,0,0,2,0.1,5,37,35,28,5,1.35,1.46,0.69,5.6,41,11,62,9,0,0,4,0.1,75.5042190551758,10.5017366409302,0,2,2,1,1,1,1,1,12.9851999282837,0
"8204",109727,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.3667,84.0983,84.066,35.3515,"NN",35.3591,-84.08215,0,0,104,125,38,7219,261,-62,323,22,158,194,8,1736,181,110,11,488,372,425,460,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,63.9421730041504,25.0886173248291,0,3,2,1,1,1,1,1,0.149499207735062,0
"8821",102700,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.5727,84.2428,84.2283,35.5613,"NN",35.567,-84.23555,0,0,142,134,39,7685,311,-31,342,55,199,238,40,1384,149,82,15,397,279,342,377,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,66.905891418457,10.7005062103271,0,3,2,1,1,1,1,1,0.80269992351532,16.8393001556396
"9047",97610,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.8043,85.6364,85.6206,35.7936,"NN",35.79895,-85.6285,0,0,141,131,38,7773,311,-33,344,139,198,238,37,1404,149,84,14,396,285,329,373,2,4,100,1,8,NA,NA,NA,NA,0,23,53,22,25,10,1.4,1.4,0.98,5.1,14,6,49,2.7,0,0,2,0.1,19,41,20,39,5,1.31,1.4,0.39,5,12,6,33,1.3,0,0,2,0.1,26.3477687835693,3.34483528137207,0,3,2,1,1,1,1,1,1.36940002441406,0
"9101",96854,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.3731,84.0812,84.0529,35.3457,"NN",35.3594,-84.06705,0,0,104,125,38,7219,261,-62,323,22,158,194,8,1736,181,110,11,488,372,425,460,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,63.9421730041504,25.0886173248291,0,3,2,1,1,1,1,1,0.149499207735062,0
"9114",96544,"Amanita sect. Vaginatae sensu Zhu L. Yang",35.6082,83.7941,83.758,35.5883,"NN",35.59825,-83.77605,0,0,118,134,40,7261,278,-53,331,35,172,208,20,1515,157,91,13,425,317,384,401,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,78.6701126098633,20.824800491333,0,3,2,1,1,1,1,1,0.259374499320984,0
"9930",75519,"Amanita sect. Vaginatae sensu Zhu L. Yang",47.4393,94.1232,94.1007,47.4261,"NN",47.4327,-94.11195,0,0,35,126,26,12137,261,-221,482,183,-132,183,-132,672,106,14,55,297,58,297,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95271968841553,5.43811464309692,0,7,7,7,7,7,7,7,0.00800000037997961,84.9919967651367
"972",250944,"Amanita sect. Validae (Fr.) Singer",48.9134,114.208,114.108,48.8227,"NN",48.86805,-114.158,0,0,24,134,36,7734,228,-142,370,62,117,124,-74,676,78,43,19,194,143,169,186,2,4,100,3,1,NA,NA,NA,NA,0,9,42,36,22,9,1.4,1.37,1,6.6,55,16,93,13.8,0,0,2,0.1,12,40,35,25,9,1.38,1.39,0.4,7,51,15,93,14.4,0.1,0,2,0.1,83.1540756225586,16.8459243774414,0,1,1,1,1,1,1,1,0,0
"1155",246602,"Amanita sect. Validae (Fr.) Singer",42.0609,78.8811,78.828,42.0095,"NN",42.0352,-78.85455,0,0,69,120,32,8848,258,-110,368,178,-40,178,-50,1149,121,66,16,333,220,333,234,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,90.9229736328125,8.94342613220215,0,2,2,1,1,1,1,1,0.0846492946147919,0
"1816",238707,"Amanita sect. Validae (Fr.) Singer",38.0606,78.6089,78.53,37.989,"NN",38.0248,-78.56945,0,0,131,126,35,8105,308,-43,351,225,24,233,24,1136,116,77,13,323,238,316,238,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,29.7854671478271,10.8610286712646,0,3,2,1,1,1,1,1,50.9195976257324,0
"3354",208572,"Amanita sect. Validae (Fr.) Singer",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"4625",179834,"Amanita sect. Validae (Fr.) Singer",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"4892",175243,"Amanita sect. Validae (Fr.) Singer",39.8261,74.5513,74.5193,39.8089,"NN",39.8175,-74.5353,0,0,117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"6417",144075,"Amanita sect. Validae (Fr.) Singer",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"9144",96147,"Amanita sect. Validae (Fr.) Singer",35.3647,83.9501,83.9181,35.3465,"NN",35.3556,-83.9341,0,0,113,133,40,7194,273,-56,329,31,167,203,17,1643,172,101,12,468,348,405,442,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,60.6398811340332,27.1020336151123,0,3,2,1,1,1,1,1,0.0911982208490372,0
"9145",96145,"Amanita sect. Validae (Fr.) Singer",35.3647,83.9501,83.9181,35.3465,"NN",35.3556,-83.9341,0,0,113,133,40,7194,273,-56,329,31,167,203,17,1643,172,101,12,468,348,405,442,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,60.6398811340332,27.1020336151123,0,3,2,1,1,1,1,1,0.0911982208490372,0
"73",265273,"Amanita silvicola Kauffman",38.5923,123.343,123.283,38.5584,"NN",38.57535,-123.313,0,0,119,110,60,2590,219,37,182,92,148,153,88,1095,217,3,86,579,16,28,561,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,40.8692893981934,4.02001047134399,0,1,1,1,1,1,1,1,0.110699996352196,55
"4205",189530,"Amanita silvicola Kauffman",41.8364,123.728,123.655,41.799,"NN",41.8177,-123.6915,0,0,64,131,48,4902,227,-41,268,15,129,131,10,1336,233,10,72,664,60,72,613,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,91.0124740600586,8.95222568511963,0,2,2,1,1,1,1,1,0.0352999977767467,0
"9597",81048,"Amanita silvicola Kauffman",47.5847,122.833,122.801,47.5696,"NN",47.57715,-122.817,0,0,93,91,40,4906,227,0,227,39,158,158,35,1464,245,28,61,683,113,125,629,2,4,100,1,NA,NA,NA,NA,NA,0,8,41,36,23,9,1.39,1.1,2.72,5.2,54,21,24,5,0,0,1,0.1,8,44,32,24,9,1.39,1.16,1.03,5.2,38,15,30,2.5,0,0,2,0.1,90.202995300293,8.87260437011719,0,3,2,1,1,1,1,1,0.923113226890564,0
"9948",75315,"Amanita sinicoflava Tulloss",45.8113,77.1485,77.131,45.7883,"NN",45.7998,-77.13975,0,0,53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"4206",189525,"Amanita smithiana Bas",41.8364,123.728,123.655,41.799,"NN",41.8177,-123.6915,0,0,64,131,48,4902,227,-41,268,15,129,131,10,1336,233,10,72,664,60,72,613,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,91.0124740600586,8.95222568511963,0,2,2,1,1,1,1,1,0.0352999977767467,0
"3001",211177,"Amanita solaniolens H.L. Stewart & Grund",42.1553,78.7669,78.6763,42.0986,"NN",42.12695,-78.7216,0,0,68,120,32,8851,257,-112,369,177,-41,177,-51,1133,119,65,16,326,215,326,232,2,4,100,1,8,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,86.2564849853516,8.48441410064697,0,2,2,1,1,1,1,1,5.24068737030029,0
"1126",246949,"Amanita sp-54 Tulloss & Rodrig. Cayc.",40.8007,73.9816,73.9493,40.7644,"NN",40.78255,-73.96545,0,0,120,89,26,8782,293,-44,337,106,6,232,6,1146,106,78,9,307,256,299,256,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,0,5.81349611282349,1,3,2,2,1,1,1,2,89.1139984130859,4
"1327",244808,"Amanita sp-54 Tulloss & Rodrig. Cayc.",40.8765,73.9324,73.9188,40.8657,"NN",40.8711,-73.9256,0,0,118,93,27,8799,293,-48,341,104,3,230,3,1149,107,78,9,308,256,298,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20753765106201,1.01869118213654,0,3,2,2,2,1,1,2,88.1387710571289,2.4310998916626
"1185",246109,"Amanita sp-57",40.3397,74.9088,74.8526,40.3191,"NN",40.3294,-74.8807,0,0,113,116,32,8725,299,-62,361,216,-2,224,-2,1155,122,74,13,333,251,327,251,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,59.3679847717285,5.84270811080933,0,2,2,1,1,1,1,1,31.1079006195068,0
"6415",144077,"Amanita sp-AZ07",31.9246,109.301,109.269,31.9056,"NN",31.9151,-109.285,0,0,90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"6443",143828,"Amanita sp-AZ13",33.1094,108.029,107.997,33.0907,"NN",33.10005,-108.013,0,0,83,185,51,6551,268,-91,359,161,114,169,1,493,101,12,71,265,49,226,90,2,4,100,3,1,NA,NA,NA,NA,0,8,36,41,23,9,1.38,1.2,1.27,7.3,66,23,100,18.4,4.5,0,3,0.1,5,29,42,29,5,1.33,1.18,0.57,7.9,68,24,100,21.1,10,0,3,3.6,91.0434265136719,8.5075101852417,0.447763442993164,1,1,1,1,1,1,2,0.0012999998871237,0
"5884",151665,"Amanita sp-lavendula01",37.878,90.3096,90.2938,37.8722,"NN",37.8751,-90.3017,0,0,123,129,33,9029,313,-71,384,123,1,236,1,1083,114,59,18,321,209,285,209,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,88.6780395507812,8.66960430145264,0,1,1,1,1,1,1,1,0.558399975299835,0
