"observation","specname","north","west","east","south","hemisphere","latitude","longitude","carp_color","spore_color","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","t_texture","drainage","ref_depth","awc_class","phase1","phase2","roots","il","swr","add_prop","t_gravel","t_sand","t_silt","t_clay","t_usda_tex_class","t_ref_bulk_density","t_bulk_density","t_oc","t_ph_h2o","t_cec_clay","t_cec_soil","t_bs","t_teb","t_caco3","t_caso4","t_esp","t_ece","s_gravel","s_sand","s_silt","s_clay","s_usda_tex_class","s_ref_bulk_density","s_bulk_density","s_oc","s_ph_h2o","s_cec_clay","s_cec_soil","s_bs","s_teb","s_caco3","s_caso4","s_esp","s_ece","FOR_2000","GRS_2000","NVG_2000","sq1","sq2","sq3","sq4","sq5","sq6","sq7","URB_2000","WAT_2000"
"11411",152834,"Amanita muscaria var. guessowii Veselý",41.4676,72.5456,72.5429,41.4649,"WN",41.46625,-72.54425,"orange","",97,107,30,8671,278,-75,353,57,207,207,-17,1237,117,90,7,329,293,293,299,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,88.8519821166992,8.73971748352051,0,3,3,1,1,1,1,1,2.01826524734497,0
"11559",49627,"Amanita muscaria var. guessowii Veselý",41.7791,72.2216,72.1706,41.7429,"WN",41.761,-72.1961,"orange","",90,121,32,8780,278,-96,374,48,-16,201,-27,1198,114,85,7,321,280,292,287,1,6,100,5,1,NA,NA,NA,NA,0,3,85,10,5,12,1.7,1.4,2.08,4.3,73,5,16,2.4,0,0,0,0.1,3,86,10,4,12,1.73,1.57,0.51,4.8,52,2,21,1.4,0,0,0,0.1,87.0736999511719,8.56480026245117,0,3,3,1,1,1,1,1,3.99945545196533,0
"11761",47670,"Amanita muscaria var. guessowii Veselý",45.6406,74.6107,74.547,45.6131,"WN",45.62685,-74.57885,"orange","",55,103,24,10730,258,-158,416,187,-77,187,-91,949,95,62,13,270,197,270,216,2,4,100,1,NA,NA,NA,NA,NA,0,9,42,36,22,9,1.4,1.37,1,6.6,55,16,93,13.8,0,0,2,0.1,12,40,35,25,9,1.38,1.39,0.4,7,51,15,93,14.4,0.1,0,2,0.1,72.7954788208008,10.1126518249512,0,1,1,1,1,1,1,1,1.55679988861084,4.97469997406006
"11770",47608,"Amanita muscaria var. guessowii Veselý",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"orange","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"11796",47332,"Amanita muscaria var. guessowii Veselý",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"orange","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"11874",46485,"Amanita muscaria var. guessowii Veselý",42.8029,80.2302,80.1658,42.7696,"WN",42.78625,-80.198,"orange","",82,93,26,9173,263,-87,350,155,-31,196,-39,950,91,63,11,249,212,240,222,3,4,100,1,NA,NA,NA,NA,NA,0,4,56,22,22,10,1.42,1.34,1.11,6.4,36,22,87,18.4,0,0,1,0.1,8,48,20,32,10,1.35,1.38,0.54,6.7,37,21,92,21,0,0,1,0.1,8.81078243255615,4.68933868408203,0,1,1,1,1,1,1,1,1.28979992866516,37.9752998352051
"11904",46108,"Amanita muscaria var. guessowii Veselý",39.1207,77.2003,77.1077,39.0532,"WN",39.08695,-77.154,"orange","",122,119,33,8514,301,-54,355,208,9,229,9,1047,105,71,11,296,223,290,223,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,14.3705854415894,2.22721195220947,0,3,2,1,1,1,1,1,56.9876022338867,0
"11929",45561,"Amanita muscaria var. guessowii Veselý",39.1207,77.2003,77.1077,39.0532,"WN",39.08695,-77.154,"orange","",122,119,33,8514,301,-54,355,208,9,229,9,1047,105,71,11,296,223,290,223,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,14.3705854415894,2.22721195220947,0,3,2,1,1,1,1,1,56.9876022338867,0
"12338",27746,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"12411",116732,"Amanita muscaria var. guessowii Veselý",35.6627,83.0598,83.0384,35.6462,"WN",35.65445,-83.0491,"orange","",108,131,40,7051,266,-58,324,105,114,196,14,1423,146,94,10,388,312,374,349,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,60.2564010620117,30.0956058502197,0,2,2,2,1,1,1,2,0.523744106292725,0
"12428",26545,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"12442",26288,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"12471",25916,"Amanita muscaria var. guessowii Veselý",40.0936,76.9005,76.8685,40.0766,"WN",40.0851,-76.8845,"orange","",109,112,31,8891,295,-66,361,156,-9,222,-9,1033,100,71,10,286,225,273,225,2,4,100,1,NA,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,85.5547866821289,8.22850608825684,0,2,2,1,1,1,1,1,2.41849994659424,0
"12473",25894,"Amanita muscaria var. guessowii Veselý",37.9629,81.2446,81.1924,37.9236,"WN",37.94325,-81.2185,"orange","",107,125,36,7928,275,-69,344,186,-1,205,-1,1134,130,78,15,337,247,332,247,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,83.1975631713867,8.18353652954102,0,2,2,1,1,1,1,1,8.60691452026367,0
"12475",25879,"Amanita muscaria var. guessowii Veselý",40.052,77.2775,77.2455,40.0349,"WN",40.04345,-77.2615,"orange","",101,112,31,8829,285,-74,359,148,-16,212,-16,1077,105,74,11,302,232,285,232,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,89.4660034179688,8.77069664001465,0,2,2,1,1,1,1,1,1.10389995574951,0
"12489",25806,"Amanita muscaria var. guessowii Veselý",40.1418,76.8676,76.8542,40.1293,"WN",40.13555,-76.8609,"orange","",111,112,30,8931,299,-63,362,204,-6,225,-6,1015,98,70,10,282,222,270,222,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,85.5547866821289,8.22850608825684,0,2,2,1,1,1,1,1,2.41849994659424,0
"12582",25037,"Amanita muscaria var. guessowii Veselý",42.4634,85.473,85.4667,42.4575,"WN",42.46045,-85.46985,"orange","",86,112,29,9669,283,-100,383,196,-31,206,-44,919,99,40,23,278,152,274,159,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,48.4797019958496,5.16726875305176,0,1,1,1,1,1,1,1,1.5058000087738,0
"12851",23244,"Amanita muscaria var. guessowii Veselý",42.4716,71.3655,71.3335,42.45,"WN",42.4608,-71.3495,"orange","",90,118,31,8987,280,-94,374,-3,204,204,-29,1119,116,84,10,312,255,255,284,2,4,100,1,NA,NA,NA,NA,NA,0,24,49,38,13,9,1.49,0.96,3.62,5,65,16,10,4.4,0,0,0,0.1,18,56,32,12,11,1.51,1.29,0.96,5.4,59,12,13,0.8,0,0,0,0.1,85.3956527709961,8.39974689483643,0,3,3,1,1,1,1,1,5.56153011322021,0
"13003",22105,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13006",22076,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13012",22083,"Amanita muscaria var. guessowii Veselý",39.3784,82.072,82.0068,39.3274,"WN",39.3529,-82.0394,"orange","",110,128,34,8638,292,-75,367,198,-7,217,-7,1027,113,65,17,310,209,305,209,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.8918075561523,8.84199237823486,0,2,2,1,1,1,1,1,1.24795579910278,0
"13026",21380,"Amanita muscaria var. guessowii Veselý",39.235,81.14,81.09,39.205,"WN",39.22,-81.115,"orange","",112,132,36,8394,294,-69,363,216,-1,216,-1,1099,115,74,14,321,237,321,237,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.4082565307617,8.7304573059082,0,2,2,1,1,1,1,1,0.56879997253418,0
"13296",12774,"Amanita muscaria var. guessowii Veselý",41.0376,82.142,82.11,41.0208,"WN",41.0292,-82.126,"orange","",92,112,30,9071,278,-87,365,184,-30,204,-30,953,101,53,20,296,180,288,180,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,18.0222568511963,2.37405228614807,0,1,1,1,2,1,1,1,1.33579993247986,0
"13300",12877,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"WN",45.7998,-77.13975,"orange","",53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"13320",12683,"Amanita muscaria var. guessowii Veselý",45.8113,77.1485,77.131,45.7883,"WN",45.7998,-77.13975,"orange","",53,113,25,10986,266,-169,435,187,-83,187,-96,824,83,50,15,238,161,238,172,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,27.1340274810791,9.80054569244385,0,3,3,2,1,1,1,2,19.114200592041,3.200199842453
"13539",9982,"Amanita muscaria var. guessowii Veselý",44.2671,73.802,73.779,44.2462,"WN",44.25665,-73.7905,"orange","",51,120,29,9794,251,-153,404,162,-69,172,-81,978,112,56,19,298,181,297,189,1,6,100,5,1,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3282623291016,9.09564876556396,0,2,2,3,1,1,1,3,0.448990285396576,0
"13615",8571,"Amanita muscaria var. guessowii Veselý",36.241,81.7156,81.6188,36.175,"WN",36.208,-81.6672,"orange","",98,117,37,7127,252,-63,315,170,3,187,3,1473,138,102,10,405,316,397,316,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,53.6014251708984,23.3430347442627,0,3,2,2,1,1,1,2,5.20210027694702,0
"13622",109988,"Amanita muscaria var. guessowii Veselý",38.5361,90.5883,90.5562,38.5054,"WN",38.52075,-90.57225,"orange","",125,128,32,9321,318,-77,395,125,-2,241,-2,995,106,51,19,294,185,268,185,2,4,100,1,NA,NA,NA,NA,NA,0,4,47,32,21,9,1.41,1.42,0.82,6.2,35,11,88,8.3,0,0,1,0.1,5,40,29,31,5,1.34,1.5,0.39,6.2,33,12,87,9.6,0,0,1,0.1,38.9155807495117,3.78147792816162,0,1,1,1,1,1,1,1,15.4394006729126,0
"13860",4935,"Amanita muscaria var. guessowii Veselý",35.6627,83.0598,83.0384,35.6462,"WN",35.65445,-83.0491,"orange","",108,131,40,7051,266,-58,324,105,114,196,14,1423,146,94,10,388,312,374,349,2,4,100,4,1,NA,NA,NA,NA,0,10,49,27,24,10,1.4,1.4,1,4.6,16,7,44,3.5,0,0,1,0.1,10,40,24,36,5,1.32,1.4,0.42,4.8,14,6,32,2.3,0,0,2,0.1,60.2564010620117,30.0956058502197,0,2,2,2,1,1,1,2,0.523744106292725,0
"14151",138062,"Amanita muscaria var. guessowii Veselý",40.8496,74.4112,74.3256,40.7914,"WN",40.8205,-74.3684,"orange","",106,118,32,8803,293,-74,367,210,-11,217,-11,1245,120,79,11,342,269,331,269,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,42.9186668395996,4.23205280303955,0,2,1,1,1,1,1,1,51.1812019348145,0
"14152",138061,"Amanita muscaria var. guessowii Veselý",40.8479,74.2935,74.2632,40.8295,"WN",40.8387,-74.27835,"orange","",105,113,31,8813,290,-73,363,209,-12,216,-12,1260,119,81,10,342,274,332,274,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,49.655818939209,4.88428068161011,0,2,1,1,2,1,1,1,40.4490776062012,2.74739980697632
"14161",138049,"Amanita muscaria var. guessowii Veselý",41.221,74.2231,74.1855,41.1806,"WN",41.2008,-74.2043,"orange","",97,114,31,8914,283,-83,366,143,-21,209,-21,1228,117,81,10,330,266,322,266,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,89.3572845458984,8.78941535949707,0,2,2,1,1,1,1,1,1.84832382202148,0
"14270",120444,"Amanita muscaria var. guessowii Veselý",40.8233,74.3501,74.349,40.8224,"WN",40.82285,-74.34955,"orange","",106,118,32,8803,293,-74,367,210,-11,217,-11,1245,120,79,11,342,269,331,269,2,4,100,1,NA,NA,NA,NA,NA,0,10,41,39,20,9,1.41,1.3,1.45,5.1,30,12,37,4.1,0,0,1,0.1,20,45,35,20,9,1.42,1.37,0.5,5.2,36,9,33,2.6,0,0,1,0.1,42.9186668395996,4.23205280303955,0,2,1,1,1,1,1,1,51.1812019348145,0
"975",249153,"Amanita mutabilis Beardslee",39.9894,74.1373,74.1186,39.9783,"WN",39.98385,-74.12795,"white","",116,108,31,8332,289,-54,343,217,152,221,7,1164,118,81,11,318,273,310,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1063",247873,"Amanita mutabilis Beardslee",29.6136,82.4117,82.406,29.6112,"WN",29.6124,-82.40885,"white","",205,130,48,5291,328,58,270,268,174,268,133,1346,201,58,41,547,190,547,277,1,6,100,3,NA,NA,NA,NA,NA,0,19,82,10,8,12,1.62,1.4,0.7,5.4,27,4,38,1.7,0,0,3,0.1,10,81,11,8,12,1.62,1.5,0.31,5.2,22,3,79,2.8,0,0,4,0.1,47.5811653137207,4.71390724182129,0,2,2,1,1,1,1,1,39.5060005187988,0
"8231",109322,"Amanita mutabilis Beardslee",36.2316,75.7761,75.7368,36.151,"WN",36.1913,-75.75645,"white","",160,98,33,7146,304,8,296,246,125,250,66,1245,147,78,20,403,258,390,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71340203285217,0.368462681770325,0,3,2,1,2,1,1,1,0.142799988389015,89
"9079",98782,"Amanita mutabilis Beardslee",29.7886,81.2598,81.2582,29.7443,"WN",29.76645,-81.259,"white","",209,107,43,5054,323,75,248,267,152,268,140,1264,166,60,36,481,207,461,238,1,2,100,3,NA,NA,NA,NA,NA,0,3,86,10,4,12,1.73,1.31,1.62,4.5,47,5,18,3.6,0,0,1,0.1,6,85,10,5,12,1.7,1.58,0.93,4.9,44,3,19,0.9,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"10052",74393,"Amanita mutabilis Beardslee",39.8261,74.5513,74.5193,39.8089,"WN",39.8175,-74.5353,"white","",117,113,32,8364,294,-53,347,217,132,223,8,1128,118,79,12,319,262,313,262,1,6,100,3,NA,NA,NA,NA,NA,0,4,85,11,4,12,1.73,1.36,2.09,4.5,98,10,16,2.5,0,0,1,0.1,5,84,11,5,12,1.7,1.51,0.59,4.8,63,4,23,1.6,0,0,2,0.1,90.3281784057617,8.88491916656494,0,3,3,1,1,1,1,1,0,0
"6411",144081,"Amanita nishidae Tulloss nom. prov.",31.9174,109.269,109.267,31.9158,"WN",31.9166,-109.268,"brown","",90,154,49,5868,258,-56,314,159,120,167,18,663,139,12,66,329,60,290,148,2,4,100,3,1,NA,NA,NA,NA,0,20,50,29,21,9,1.42,1.5,0.4,7.3,47,7,100,14,0.5,0.1,6,0.1,27,44,28,28,5,1.37,1.47,0.28,7.3,58,11,100,14.6,3.8,0.7,4,9.7,90.2353286743164,9.49126052856445,0.273410797119141,1,1,4,1,1,1,4,0,0
"13",267771,"Amanita novinupta Tulloss & J. Lindgr.",35.7724,120.706,120.677,35.7373,"WN",35.75485,-120.6915,"white","white",150,183,55,5131,335,3,332,98,216,216,87,304,64,0,92,175,1,7,173,2,4,100,3,1,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,18.4242038726807,49.4138793945312,16.0841293334961,1,1,2,1,1,1,2,0.737709641456604,0
"96",263971,"Amanita novinupta Tulloss & J. Lindgr.",35.6263,121.159,121.081,35.5383,"NN",35.5823,-121.12,"white","white",137,128,64,2351,238,40,198,107,161,166,107,136,28,0,82,73,1,4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6863813400269,1.47396242618561,0,1,1,1,1,1,1,1,1.70800352096558,85.885498046875
"118",263347,"Amanita novinupta Tulloss & J. Lindgr.",46.9052,122.959,122.927,46.89,"WN",46.8976,-122.943,"white","white",103,113,45,4975,251,1,250,46,167,167,42,1272,202,21,61,598,96,96,549,2,4,100,1,NA,NA,NA,NA,NA,0,5,46,30,24,9,1.39,1.3,1.73,5,19,9,27,2.5,0,0,1,0.1,7,41,26,33,5,1.34,1.35,0.77,5.2,15,7,21,3,0,0,1,0.1,57.7390747070312,9.86160278320312,0,2,2,1,1,1,1,1,1.62589991092682,0
"133",263398,"Amanita novinupta Tulloss & J. Lindgr.",38.124,122.881,122.857,38.0976,"WN",38.1108,-122.869,"white","white",131,117,58,3034,240,39,201,96,164,168,92,952,204,2,90,518,12,18,518,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,64.305778503418,17.3393230438232,10.9868984222412,1,1,1,1,1,1,1,0.547800004482269,3.97129988670349
"134",262724,"Amanita novinupta Tulloss & J. Lindgr.",37.8335,122.189,122.137,37.797,"WN",37.81525,-122.163,"white","white",142,112,53,3686,255,45,210,95,184,189,95,637,129,1,85,329,7,11,329,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"143",262379,"Amanita novinupta Tulloss & J. Lindgr.",37.7685,122.129,122.128,37.7672,"WN",37.76785,-122.1285,"white","white",142,109,53,3550,250,46,204,96,181,187,96,609,125,1,87,316,7,10,316,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"1782",240312,"Amanita novinupta Tulloss & J. Lindgr.",38.0795,122.859,122.853,38.0774,"WN",38.07845,-122.856,"white","white",128,113,58,3047,233,39,194,94,162,166,89,1057,223,2,89,574,13,19,567,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,63.876838684082,9.72312164306641,0,1,1,1,1,1,1,1,0.185300007462502,26
"1836",238335,"Amanita novinupta Tulloss & J. Lindgr.",34.0013,120.065,120.064,33.9993,"WN",34.0003,-120.0645,"white","white",147,96,61,2066,223,67,156,123,166,174,123,391,84,0,99,233,1,12,226,2,3,100,5,2,NA,NA,NA,NA,0,17,43,35,22,9,1.4,1.4,0.77,8,40,17,100,31.1,15,0,2,0.3,18,38,36,26,9,1.36,1.52,0.53,8.1,50,15,100,41.1,15,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"1875",235774,"Amanita novinupta Tulloss & J. Lindgr.",38.4092,122.859,122.845,38.3973,"WN",38.40325,-122.852,"white","white",135,147,58,3865,274,24,250,85,180,183,85,1022,225,2,91,568,12,19,568,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,61.4137954711914,19.0543403625488,0,1,1,1,1,1,1,1,0,0
"1883",237568,"Amanita novinupta Tulloss & J. Lindgr.",37.8335,122.189,122.137,37.797,"WN",37.81525,-122.163,"white","white",142,112,53,3686,255,45,210,95,184,189,95,637,129,1,85,329,7,11,329,2,4,100,1,NA,NA,NA,NA,NA,0,9,47,29,24,9,1.39,1.54,0.86,6.4,38,12,89,10,0,0,1,0.1,8,39,27,34,5,1.33,1.52,0.38,6.3,40,15,93,12.3,0,0,1,0.1,63.3303985595703,18.2643451690674,0,1,1,1,1,1,1,1,12.5765466690063,4.75119972229004
"1886",235432,"Amanita novinupta Tulloss & J. Lindgr.",37.9622,122.64,122.616,37.9338,"WN",37.948,-122.628,"white","white",129,106,54,3283,235,42,193,95,168,172,90,1057,217,2,88,566,13,19,556,2,4,100,1,NA,NA,NA,NA,NA,0,7,39,38,23,9,1.38,1.33,1.83,6.4,55,18,87,11.4,0,0,1,0.1,3,43,35,22,9,1.4,1.39,0.64,6.8,64,16,92,12.2,0,0,1,0.1,78.640510559082,7.73528957366943,0,1,1,1,1,1,1,1,13.6241998672485,0
